id,entity_id,vehicle_trip_trip_id,vehicle_vehicle_id,vehicle_trip_direction_id,vehicle_trip_start_time,vehicle_trip_start_date,vehicle_trip_schedule_relationship,vehicle_vehicle_label,vehicle_vehicle_license_plate,vehicle_vehicle_wheelchair_accessible,vehicle_position_latitude,vehicle_position_longitude,vehicle_position_point,vehicle_position_bearing,vehicle_position_odometer,vehicle_position_speed,vehicle_current_stop_sequence,vehicle_trip_route_id,vehicle_current_status,vehicle_timestamp,vehicle_congestion_level,vehicle_stop_id,vehicle_occupancy_percentage,vehicle_occupancy_status,feed_message_id
2701767,y1201,61885875,y1201,0,0 days 08:32:00,2024-06-01,SCHEDULED,1201,,,42.334507,-71.10415,0101000020E610000038F8C264AAC651C03CA41820D12A4540,241.0,,,10,39,STOPPED_AT,2024-06-01 06:43:36-06:00,,92391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717245818
2465415,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.361374,-71.05746,0101000020E61000000135B56CADC351C0F6CFD380412E4540,344.0,,,1,39,STOPPED_AT,2024-06-01 03:16:22-06:00,,117,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717233387
2465569,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.362072,-71.05796,0101000020E6100000791EDC9DB5C351C00E661360582E4540,352.0,,,1,39,STOPPED_AT,2024-06-01 03:16:39-06:00,,117,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717233402
2465722,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.362026,-71.058014,0101000020E6100000732D5A80B6C351C09E2633DE562E4540,0.0,,,1,39,STOPPED_AT,2024-06-01 03:16:55-06:00,,117,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717233417
2471262,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.351196,-71.069916,0101000020E6100000E65DF58079C451C0363E93FDF32C4540,131.0,,,7,39,STOPPED_AT,2024-06-01 03:25:07-06:00,,177,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717233913
2471440,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.35121,-71.07019,0101000020E610000066A032FE7DC451C09B030473F42C4540,270.0,,,7,39,STOPPED_AT,2024-06-01 03:25:14-06:00,,177,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717233928
2471618,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.35083,-71.07098,0101000020E6100000E3AAB2EF8AC451C0543A58FFE72C4540,244.0,,,7,39,STOPPED_AT,2024-06-01 03:25:37-06:00,,177,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717233943
2471697,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.34761,-71.073975,0101000020E61000002F6EA301BCC451C09CE1067C7E2C4540,262.0,,,1,39,STOPPED_AT,2024-06-01 03:25:38-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717233943
2471796,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.350365,-71.07294,0101000020E61000007FA4880CABC451C0DE54A4C2D82C4540,249.0,,,8,39,IN_TRANSIT_TO,2024-06-01 03:25:55-06:00,,173,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717233958
2471876,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.347538,-71.07442,0101000020E6100000C68A1A4CC3C451C0020F0C207C2C4540,213.0,,,1,39,STOPPED_AT,2024-06-01 03:25:57-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717233958
2471977,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.349922,-71.07418,0101000020E61000001B81785DBFC451C051137D3ECA2C4540,256.0,,,8,39,IN_TRANSIT_TO,2024-06-01 03:26:11-06:00,,173,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717233974
2472059,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.34744,-71.074196,0101000020E61000009E5F94A0BFC451C03FA9F6E9782C4540,0.0,,,1,39,STOPPED_AT,2024-06-01 03:26:04-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717233974
2472158,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.349594,-71.07471,0101000020E6100000C9AB730CC8C451C05D70067FBF2C4540,154.0,,,8,39,STOPPED_AT,2024-06-01 03:26:25-06:00,,173,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717233987
2472240,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.34744,-71.074196,0101000020E61000009E5F94A0BFC451C03FA9F6E9782C4540,0.0,,,1,39,STOPPED_AT,2024-06-01 03:26:04-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717233987
2472340,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.349472,-71.0749,0101000020E61000001B9E5E29CBC451C0116F9D7FBB2C4540,0.0,,,8,39,STOPPED_AT,2024-06-01 03:26:41-06:00,,173,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234003
2472421,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.34763,-71.0745,0101000020E610000054E3A59BC4C451C0E38DCC237F2C4540,225.0,,,1,39,STOPPED_AT,2024-06-01 03:26:28-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234003
2472521,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.34948,-71.07494,0101000020E6100000624A24D1CBC451C0944DB9C2BB2C4540,196.0,,,8,39,STOPPED_AT,2024-06-01 03:26:55-06:00,,173,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234018
2472601,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.34763,-71.0745,0101000020E610000054E3A59BC4C451C0E38DCC237F2C4540,225.0,,,1,39,STOPPED_AT,2024-06-01 03:26:28-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234018
2472703,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.34929,-71.07648,0101000020E610000014B35E0CE5C451C0F168E388B52C4540,243.0,,,9,39,STOPPED_AT,2024-06-01 03:27:09-06:00,,178,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234033
2472782,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.34763,-71.0745,0101000020E610000054E3A59BC4C451C0E38DCC237F2C4540,225.0,,,1,39,STOPPED_AT,2024-06-01 03:26:28-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234033
2472886,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.348263,-71.07809,0101000020E61000004209336DFFC451C014B4C9E1932C4540,225.0,,,10,39,IN_TRANSIT_TO,2024-06-01 03:27:25-06:00,,11388,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234049
2472966,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.34763,-71.0745,0101000020E610000054E3A59BC4C451C0E38DCC237F2C4540,225.0,,,1,39,STOPPED_AT,2024-06-01 03:26:28-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234049
2473071,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.34789,-71.07845,0101000020E6100000C217265305C551C07F4DD6A8872C4540,166.0,,,10,39,IN_TRANSIT_TO,2024-06-01 03:27:37-06:00,,11388,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234063
2473150,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.34763,-71.0745,0101000020E610000054E3A59BC4C451C0E38DCC237F2C4540,225.0,,,1,39,STOPPED_AT,2024-06-01 03:27:28-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234063
2473255,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.34808,-71.07853,0101000020E61000005070B1A206C551C02332ACE28D2C4540,0.0,,,10,39,IN_TRANSIT_TO,2024-06-01 03:27:53-06:00,,11388,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234078
2473334,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.34763,-71.0745,0101000020E610000054E3A59BC4C451C0E38DCC237F2C4540,225.0,,,1,39,STOPPED_AT,2024-06-01 03:27:28-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234078
2473440,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.347664,-71.07917,0101000020E6100000C2340C1F11C551C08FFF0241802C4540,232.0,,,10,39,IN_TRANSIT_TO,2024-06-01 03:28:12-06:00,,11388,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234093
2473520,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.34763,-71.0745,0101000020E610000054E3A59BC4C451C0E38DCC237F2C4540,225.0,,,1,39,STOPPED_AT,2024-06-01 03:27:28-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234093
2473627,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.34664,-71.080284,0101000020E61000001899805F23C551C023BE13B35E2C4540,224.0,,,10,39,IN_TRANSIT_TO,2024-06-01 03:28:25-06:00,,11388,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234108
2473707,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.34763,-71.0745,0101000020E610000054E3A59BC4C451C0E38DCC237F2C4540,225.0,,,1,39,STOPPED_AT,2024-06-01 03:27:28-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234108
2473815,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.345493,-71.08142,0101000020E6100000614F3BFC35C551C09BFF571D392C4540,198.0,,,10,39,IN_TRANSIT_TO,2024-06-01 03:28:40-06:00,,11388,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234123
2473896,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.34763,-71.0745,0101000020E610000054E3A59BC4C451C0E38DCC237F2C4540,225.0,,,1,39,STOPPED_AT,2024-06-01 03:28:28-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234123
2474001,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.3453,-71.08128,0101000020E6100000697407B133C551C087A757CA322C4540,0.0,,,10,39,STOPPED_AT,2024-06-01 03:28:53-06:00,,11388,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234138
2474083,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.34763,-71.0745,0101000020E610000054E3A59BC4C451C0E38DCC237F2C4540,225.0,,,1,39,STOPPED_AT,2024-06-01 03:28:28-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234138
2474188,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.345413,-71.08114,0101000020E61000007099D36531C551C07F4E417E362C4540,0.0,,,10,39,STOPPED_AT,2024-06-01 03:29:00-06:00,,11388,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234152
2474271,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.34763,-71.0745,0101000020E610000054E3A59BC4C451C0E38DCC237F2C4540,225.0,,,1,39,STOPPED_AT,2024-06-01 03:28:28-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234152
2474376,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.345158,-71.08209,0101000020E610000008556AF640C551C0F4F928232E2C4540,209.0,,,10,39,STOPPED_AT,2024-06-01 03:29:27-06:00,,11388,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234168
2474459,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.34763,-71.0745,0101000020E610000054E3A59BC4C451C0E38DCC237F2C4540,225.0,,,1,39,STOPPED_AT,2024-06-01 03:28:28-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234168
2474566,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.345196,-71.08198,0101000020E610000045BB0A293FC551C0E25AED612F2C4540,0.0,,,10,39,STOPPED_AT,2024-06-01 03:29:32-06:00,,11388,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234184
2474649,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.34763,-71.0745,0101000020E610000054E3A59BC4C451C0E38DCC237F2C4540,225.0,,,1,39,STOPPED_AT,2024-06-01 03:29:28-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234184
2474756,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.34494,-71.08225,0101000020E61000002506819543C551C0878A71FE262C4540,221.0,,,10,39,STOPPED_AT,2024-06-01 03:29:55-06:00,,11388,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234198
2474839,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.34763,-71.0745,0101000020E610000054E3A59BC4C451C0E38DCC237F2C4540,225.0,,,1,39,STOPPED_AT,2024-06-01 03:29:28-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234198
2474947,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.344162,-71.08335,0101000020E6100000C8073D9B55C551C052431B800D2C4540,219.0,,,11,39,IN_TRANSIT_TO,2024-06-01 03:30:07-06:00,,31391,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234212
2475030,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.34763,-71.0745,0101000020E610000054E3A59BC4C451C0E38DCC237F2C4540,225.0,,,1,39,STOPPED_AT,2024-06-01 03:29:28-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234212
2475138,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.342396,-71.0852,0101000020E6100000A167B3EA73C551C0FF23D3A1D32B4540,220.0,,,11,39,IN_TRANSIT_TO,2024-06-01 03:30:25-06:00,,31391,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234228
2475220,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.34763,-71.0745,0101000020E610000054E3A59BC4C451C0E38DCC237F2C4540,225.0,,,1,39,STOPPED_AT,2024-06-01 03:29:28-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234228
2475329,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.341408,-71.08683,0101000020E6100000F3936A9F8EC551C0E04BE141B32B4540,238.0,,,11,39,STOPPED_AT,2024-06-01 03:30:42-06:00,,31391,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234244
2475414,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.34763,-71.0745,0101000020E610000054E3A59BC4C451C0E38DCC237F2C4540,225.0,,,1,39,STOPPED_AT,2024-06-01 03:30:28-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234244
2475524,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.341393,-71.08672,0101000020E61000002FFA0AD28CC551C0AA0A0DC4B22B4540,0.0,,,11,39,STOPPED_AT,2024-06-01 03:30:49-06:00,,31391,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234258
2475608,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.34763,-71.0745,0101000020E610000054E3A59BC4C451C0E38DCC237F2C4540,225.0,,,1,39,STOPPED_AT,2024-06-01 03:30:28-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234258
2475719,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.34045,-71.08902,0101000020E6100000282CF180B2C551C02BF697DD932B4540,243.0,,,12,39,STOPPED_AT,2024-06-01 03:31:11-06:00,,41391,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234273
2475806,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.34744,-71.074196,0101000020E61000009E5F94A0BFC451C03FA9F6E9782C4540,0.0,,,1,39,STOPPED_AT,2024-06-01 03:31:05-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234273
2475914,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.34025,-71.08936,0101000020E610000084640113B8C551C0643BDF4F8D2B4540,217.0,,,12,39,STOPPED_AT,2024-06-01 03:31:26-06:00,,41391,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234289
2476002,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.34732,-71.07421,0101000020E610000050C24CDBBFC451C0959F54FB742C4540,235.0,,,1,39,STOPPED_AT,2024-06-01 03:31:21-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234289
2476110,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.339893,-71.09042,0101000020E6100000E0B9F770C9C551C0D591239D812B4540,240.0,,,13,39,IN_TRANSIT_TO,2024-06-01 03:31:39-06:00,,61391,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234303
2476198,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.347347,-71.07441,0101000020E6100000B41F2922C3C451C08EAED2DD752C4540,78.0,,,1,39,STOPPED_AT,2024-06-01 03:31:36-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234303
2465877,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.36239,-71.05855,0101000020E610000092CB7F48BFC351C0DF32A7CB622E4540,301.0,,,1,39,STOPPED_AT,2024-06-01 03:17:08-06:00,,117,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717233432
2466032,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.361694,-71.06006,0101000020E61000000EF3E505D8C351C068942EFD4B2E4540,218.0,,,2,39,IN_TRANSIT_TO,2024-06-01 03:17:25-06:00,,65,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717233448
2701807,y1216,61885978,y1216,0,0 days 08:17:00,2024-06-01,SCHEDULED,1216,,,42.322243,-71.11227,0101000020E61000009A94826E2FC751C0B62E35423F294540,0.0,,,17,39,STOPPED_AT,2024-06-01 06:43:17-06:00,,61365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717245818
2466190,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.36118,-71.06114,0101000020E61000008E1EBFB7E9C351C011FC6F253B2E4540,222.0,,,2,39,IN_TRANSIT_TO,2024-06-01 03:17:38-06:00,,65,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717233462
2466348,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.3612,-71.06118,0101000020E6100000D5CA845FEAC351C058A835CD3B2E4540,0.0,,,2,39,IN_TRANSIT_TO,2024-06-01 03:17:54-06:00,,65,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717233478
2466506,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.3612,-71.06118,0101000020E6100000D5CA845FEAC351C058A835CD3B2E4540,0.0,,,2,39,IN_TRANSIT_TO,2024-06-01 03:17:54-06:00,,65,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717233492
2476307,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.339138,-71.09203,0101000020E61000000E10CCD1E3C551C0596ABDDF682B4540,242.0,,,13,39,STOPPED_AT,2024-06-01 03:31:55-06:00,,61391,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234318
2702129,y1201,61885875,y1201,0,0 days 08:32:00,2024-06-01,SCHEDULED,1201,,,42.334328,-71.10463,0101000020E61000008D0B0742B2C651C08C118942CB2A4540,0.0,,,11,39,IN_TRANSIT_TO,2024-06-01 06:43:49-06:00,,1363,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717245834
2476393,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.347504,-71.073685,0101000020E61000002B4D4A41B7C451C0569DD5027B2C4540,151.0,,,2,39,IN_TRANSIT_TO,2024-06-01 03:31:55-06:00,,173,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234318
2476504,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.338966,-71.092255,0101000020E61000001EF98381E7C551C05C3AE63C632B4540,230.0,,,13,39,STOPPED_AT,2024-06-01 03:32:11-06:00,,61391,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234333
2476590,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.347446,-71.07364,0101000020E61000005BEB8B84B6C451C021904B1C792C4540,0.0,,,2,39,IN_TRANSIT_TO,2024-06-01 03:32:02-06:00,,173,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234333
2476702,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.338287,-71.0943,0101000020E6100000D200DE0209C651C0BBD408FD4C2B4540,242.0,,,14,39,IN_TRANSIT_TO,2024-06-01 03:32:26-06:00,,71391,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234348
2476788,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.347584,-71.07319,0101000020E61000003B191C25AFC451C0724EECA17D2C4540,37.0,,,2,39,IN_TRANSIT_TO,2024-06-01 03:32:27-06:00,,173,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234348
2476900,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.337826,-71.095535,0101000020E6100000E527D53E1DC651C087DEE2E13D2B4540,0.0,,,14,39,IN_TRANSIT_TO,2024-06-01 03:32:42-06:00,,71391,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234364
2476986,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.348175,-71.07236,0101000020E61000007862D68BA1C451C0742497FF902C4540,42.0,,,2,39,IN_TRANSIT_TO,2024-06-01 03:32:39-06:00,,173,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234364
2477101,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.337826,-71.095535,0101000020E6100000E527D53E1DC651C087DEE2E13D2B4540,0.0,,,14,39,STOPPED_AT,2024-06-01 03:32:42-06:00,,71391,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234378
2477187,y1201,61885868,y1201,0,0 days 05:30:00,2024-06-01,SCHEDULED,1201,,,42.34848,-71.07196,0101000020E6100000B1A71DFE9AC451C0B1A71DFE9A2C4540,0.0,,,2,39,IN_TRANSIT_TO,2024-06-01 03:32:55-06:00,,173,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717234378
2466666,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.36112,-71.06114,0101000020E61000008E1EBFB7E9C351C03CF71E2E392E4540,225.0,,,2,39,IN_TRANSIT_TO,2024-06-01 03:18:19-06:00,,65,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717233507
2466827,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.36112,-71.06114,0101000020E61000008E1EBFB7E9C351C03CF71E2E392E4540,225.0,,,2,39,IN_TRANSIT_TO,2024-06-01 03:18:19-06:00,,65,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717233522
2466988,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.36112,-71.06114,0101000020E61000008E1EBFB7E9C351C03CF71E2E392E4540,225.0,,,2,39,IN_TRANSIT_TO,2024-06-01 03:18:19-06:00,,65,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717233538
2467149,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.36112,-71.06114,0101000020E61000008E1EBFB7E9C351C03CF71E2E392E4540,225.0,,,2,39,IN_TRANSIT_TO,2024-06-01 03:18:19-06:00,,65,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717233552
2467312,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.36113,-71.06115,0101000020E6100000A089B0E1E9C351C060CD0182392E4540,225.0,,,2,39,IN_TRANSIT_TO,2024-06-01 03:19:19-06:00,,65,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717233568
2702168,y1216,61885978,y1216,0,0 days 08:17:00,2024-06-01,SCHEDULED,1216,,,42.321953,-71.11226,0101000020E6100000892991442FC751C0AFEC82C135294540,0.0,,,17,39,STOPPED_AT,2024-06-01 06:43:49-06:00,,61365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717245834
2467475,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.362274,-71.06115,0101000020E6100000A089B0E1E9C351C0761893FE5E2E4540,7.0,,,2,39,IN_TRANSIT_TO,2024-06-01 03:19:41-06:00,,65,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717233583
2501048,y1200,61885940,y1200,0,0 days 06:00:00,2024-06-01,SCHEDULED,1200,,,42.34755,-71.07447,0101000020E61000001FA2D11DC4C451C0C6DCB5847C2C4540,270.0,,,1,39,STOPPED_AT,2024-06-01 03:59:37-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717236000
2467638,y1675,62045575,y1675,0,0 days 05:10:00,2024-06-01,SCHEDULED,1675,,,42.36115,-71.059746,0101000020E61000004704E3E0D2C351C0A779C7293A2E4540,146.0,,,2,39,IN_TRANSIT_TO,2024-06-01 03:19:53-06:00,,65,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717233598
