entity_id,vehicle_trip_trip_id,vehicle_vehicle_id,vehicle_trip_start_time,vehicle_trip_start_date,vehicle_vehicle_label,vehicle_position_point,vehicle_position_bearing,vehicle_current_stop_sequence,vehicle_current_status,vehicle_timestamp,vehicle_stop_id,vehicle_occupancy_percentage,vehicle_occupancy_status,feed_message_id,vehicle_trip_start_timestamp,time_traveled,distance_traveled
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.10601 42.33365),270.0,12,IN_TRANSIT_TO,2024-06-01 22:05:55-04:00,1365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293958,2024-06-01 21:49:00-04:00,0 days 00:16:55,4813.589324360332
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.07271 42.350243),353.0,2,IN_TRANSIT_TO,2024-06-01 21:52:24-04:00,173,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293147,2024-06-01 21:49:00-04:00,0 days 00:03:24,598.1364479991212
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.07449 42.347595),0.0,1,STOPPED_AT,2024-06-01 21:44:40-04:00,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717292772,2024-06-01 21:49:00-04:00,-1 days +23:55:40,0.0
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.07449 42.347595),0.0,1,STOPPED_AT,2024-06-01 21:44:40-04:00,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717292788,2024-06-01 21:49:00-04:00,-1 days +23:55:40,0.0
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.07374 42.350273),264.0,2,IN_TRANSIT_TO,2024-06-01 21:52:41-04:00,173,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293163,2024-06-01 21:49:00-04:00,0 days 00:03:41,730.7222316268692
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.1081 42.3333),270.0,12,IN_TRANSIT_TO,2024-06-01 22:06:10-04:00,1365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293973,2024-06-01 21:49:00-04:00,0 days 00:17:10,5058.002560441609
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.07481 42.349857),0.0,2,STOPPED_AT,2024-06-01 21:52:53-04:00,173,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293177,2024-06-01 21:49:00-04:00,0 days 00:03:53,857.4630756136261
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.108315 42.333347),0.0,12,IN_TRANSIT_TO,2024-06-01 22:06:23-04:00,1365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293989,2024-06-01 21:49:00-04:00,0 days 00:17:23,5081.959775802405
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.07449 42.347595),0.0,1,STOPPED_AT,2024-06-01 21:44:40-04:00,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717292803,2024-06-01 21:49:00-04:00,-1 days +23:55:40,0.0
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.07481 42.349857),0.0,2,STOPPED_AT,2024-06-01 21:52:53-04:00,173,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293193,2024-06-01 21:49:00-04:00,0 days 00:03:53,857.4630756136261
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.10835 42.33334),0.0,12,IN_TRANSIT_TO,2024-06-01 22:06:35-04:00,1365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294003,2024-06-01 21:49:00-04:00,0 days 00:17:35,5085.839796150886
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.07449 42.347595),0.0,1,STOPPED_AT,2024-06-01 21:44:40-04:00,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717292818,2024-06-01 21:49:00-04:00,-1 days +23:55:40,0.0
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.07449 42.347595),0.0,1,STOPPED_AT,2024-06-01 21:44:40-04:00,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717292833,2024-06-01 21:49:00-04:00,-1 days +23:55:40,0.0
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.07481 42.349857),0.0,2,STOPPED_AT,2024-06-01 21:52:53-04:00,173,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293208,2024-06-01 21:49:00-04:00,0 days 00:03:53,857.4630756136261
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.10835 42.33334),0.0,12,IN_TRANSIT_TO,2024-06-01 22:06:54-04:00,1365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294018,2024-06-01 21:49:00-04:00,0 days 00:17:54,5085.839796150886
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.07454 42.34761),180.0,1,STOPPED_AT,2024-06-01 21:47:19-04:00,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717292848,2024-06-01 21:49:00-04:00,-1 days +23:58:19,0.0
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.07454 42.34761),180.0,1,STOPPED_AT,2024-06-01 21:47:19-04:00,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717292862,2024-06-01 21:49:00-04:00,-1 days +23:58:19,0.0
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.075066 42.349743),265.0,2,STOPPED_AT,2024-06-01 21:53:37-04:00,173,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293223,2024-06-01 21:49:00-04:00,0 days 00:04:37,888.0261148474037
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.10911 42.33334),270.0,12,STOPPED_AT,2024-06-01 22:07:11-04:00,1365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294034,2024-06-01 21:49:00-04:00,0 days 00:18:11,5169.35421721805
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.07642 42.349567),254.0,3,IN_TRANSIT_TO,2024-06-01 21:53:56-04:00,178,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293238,2024-06-01 21:49:00-04:00,0 days 00:04:56,1038.902396296599
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.10913 42.333336),0.0,12,STOPPED_AT,2024-06-01 22:07:14-04:00,1365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294049,2024-06-01 21:49:00-04:00,0 days 00:18:14,5171.6032794407565
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.07657 42.349514),0.0,3,STOPPED_AT,2024-06-01 21:54:07-04:00,178,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293253,2024-06-01 21:49:00-04:00,0 days 00:05:07,1055.9159792301818
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.07454 42.34761),180.0,1,STOPPED_AT,2024-06-01 21:47:19-04:00,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717292878,2024-06-01 21:49:00-04:00,-1 days +23:58:19,0.0
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.110435 42.33302),241.0,12,STOPPED_AT,2024-06-01 22:07:38-04:00,1365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294063,2024-06-01 21:49:00-04:00,0 days 00:18:38,5318.400758874139
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.07637 42.34947),270.0,3,STOPPED_AT,2024-06-01 21:54:24-04:00,178,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293268,2024-06-01 21:49:00-04:00,0 days 00:05:24,1036.0848402863594
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.07454 42.34761),180.0,1,STOPPED_AT,2024-06-01 21:47:19-04:00,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717292893,2024-06-01 21:49:00-04:00,-1 days +23:58:19,0.0
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11096 42.332737),233.0,13,IN_TRANSIT_TO,2024-06-01 22:07:54-04:00,21365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294079,2024-06-01 21:49:00-04:00,0 days 00:18:54,5384.013149991589
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.076706 42.349396),192.0,3,STOPPED_AT,2024-06-01 21:54:38-04:00,178,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293283,2024-06-01 21:49:00-04:00,0 days 00:05:38,1074.0330968436504
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11168 42.332233),218.0,13,IN_TRANSIT_TO,2024-06-01 22:08:10-04:00,21365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294093,2024-06-01 21:49:00-04:00,0 days 00:19:10,5481.186996576795
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.07674 42.349335),0.0,3,STOPPED_AT,2024-06-01 21:54:52-04:00,178,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293298,2024-06-01 21:49:00-04:00,0 days 00:05:52,1080.089321150386
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.074425 42.347603),0.0,1,STOPPED_AT,2024-06-01 21:48:26-04:00,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717292908,2024-06-01 21:49:00-04:00,-1 days +23:59:26,0.0
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11175 42.332188),227.0,13,IN_TRANSIT_TO,2024-06-01 22:08:23-04:00,21365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294109,2024-06-01 21:49:00-04:00,0 days 00:19:23,5490.432336764775
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.074425 42.347603),0.0,1,STOPPED_AT,2024-06-01 21:48:26-04:00,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717292922,2024-06-01 21:49:00-04:00,-1 days +23:59:26,0.0
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.111885 42.332134),0.0,13,STOPPED_AT,2024-06-01 22:08:38-04:00,21365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294124,2024-06-01 21:49:00-04:00,0 days 00:19:38,5507.117812537919
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.07772 42.348515),224.0,4,IN_TRANSIT_TO,2024-06-01 21:55:09-04:00,11388,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293313,2024-06-01 21:49:00-04:00,0 days 00:06:09,1225.883342427853
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.074425 42.347603),0.0,1,STOPPED_AT,2024-06-01 21:48:26-04:00,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717292937,2024-06-01 21:49:00-04:00,-1 days +23:59:26,0.0
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.111885 42.332134),0.0,13,STOPPED_AT,2024-06-01 22:08:38-04:00,21365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294139,2024-06-01 21:49:00-04:00,0 days 00:19:38,5507.117812537919
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.1135 42.316944),204.0,19,STOPPED_AT,2024-06-01 22:16:07-04:00,1161,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294574,2024-06-01 21:49:00-04:00,0 days 00:27:07,7338.597891842537
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.113686 42.31669),203.0,19,STOPPED_AT,2024-06-01 22:16:27-04:00,1161,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294589,2024-06-01 21:49:00-04:00,0 days 00:27:27,7373.323097790333
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.079155 42.347538),228.0,4,IN_TRANSIT_TO,2024-06-01 21:55:26-04:00,11388,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293328,2024-06-01 21:49:00-04:00,0 days 00:06:26,1417.7528990892845
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.111885 42.332134),0.0,13,STOPPED_AT,2024-06-01 22:08:38-04:00,21365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294154,2024-06-01 21:49:00-04:00,0 days 00:19:38,5507.117812537919
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.07948 42.347515),0.0,4,IN_TRANSIT_TO,2024-06-01 21:55:38-04:00,11388,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293343,2024-06-01 21:49:00-04:00,0 days 00:06:38,1446.5666872890959
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11417 42.315304),182.0,20,IN_TRANSIT_TO,2024-06-01 22:16:42-04:00,1164,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294604,2024-06-01 21:49:00-04:00,0 days 00:27:42,7537.067862777161
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11411 42.314095),181.0,20,IN_TRANSIT_TO,2024-06-01 22:16:56-04:00,1164,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294619,2024-06-01 21:49:00-04:00,0 days 00:27:56,7671.201093001416
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.111885 42.332134),0.0,13,STOPPED_AT,2024-06-01 22:08:38-04:00,21365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294169,2024-06-01 21:49:00-04:00,0 days 00:19:38,5507.117812537919
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11416 42.313293),173.0,20,STOPPED_AT,2024-06-01 22:17:07-04:00,1164,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294634,2024-06-01 21:49:00-04:00,0 days 00:28:07,7760.705796334395
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.079666 42.346943),180.0,4,IN_TRANSIT_TO,2024-06-01 21:55:57-04:00,11388,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293358,2024-06-01 21:49:00-04:00,0 days 00:06:57,1503.5552058101428
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.08088 42.34603),222.0,4,IN_TRANSIT_TO,2024-06-01 21:56:10-04:00,11388,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293373,2024-06-01 21:49:00-04:00,0 days 00:07:10,1672.4001102648429
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11414 42.313435),0.0,20,STOPPED_AT,2024-06-01 22:17:13-04:00,1164,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294649,2024-06-01 21:49:00-04:00,0 days 00:28:13,7744.450453290604
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.111885 42.33209),228.0,13,STOPPED_AT,2024-06-01 22:09:40-04:00,21365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294184,2024-06-01 21:49:00-04:00,0 days 00:20:40,5509.445621267619
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.114136 42.313347),170.0,20,STOPPED_AT,2024-06-01 22:17:42-04:00,1164,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294663,2024-06-01 21:49:00-04:00,0 days 00:28:42,7754.610375160386
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.0816 42.34571),228.0,4,IN_TRANSIT_TO,2024-06-01 21:56:27-04:00,11388,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293389,2024-06-01 21:49:00-04:00,0 days 00:07:27,1757.9393890244867
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.111984 42.331524),171.0,13,STOPPED_AT,2024-06-01 22:09:51-04:00,21365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294199,2024-06-01 21:49:00-04:00,0 days 00:20:51,5580.152581790231
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.08162 42.345734),0.0,4,IN_TRANSIT_TO,2024-06-01 21:56:41-04:00,11388,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293403,2024-06-01 21:49:00-04:00,0 days 00:07:41,1758.2356722693903
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.081635 42.345737),0.0,4,IN_TRANSIT_TO,2024-06-01 21:56:49-04:00,11388,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293417,2024-06-01 21:49:00-04:00,0 days 00:07:49,1759.411948955523
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.111725 42.330822),173.0,13,STOPPED_AT,2024-06-01 22:10:13-04:00,21365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294214,2024-06-01 21:49:00-04:00,0 days 00:21:13,5663.073858228503
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11417 42.312763),184.0,20,STOPPED_AT,2024-06-01 22:17:55-04:00,1164,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294678,2024-06-01 21:49:00-04:00,0 days 00:28:55,7819.974422437159
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11433 42.3119),193.0,21,IN_TRANSIT_TO,2024-06-01 22:18:11-04:00,11164,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294693,2024-06-01 21:49:00-04:00,0 days 00:29:11,7918.721846835917
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.082115 42.345417),234.0,4,STOPPED_AT,2024-06-01 21:57:10-04:00,11388,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293433,2024-06-01 21:49:00-04:00,0 days 00:08:10,1821.8923642445434
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11147 42.330265),168.0,14,IN_TRANSIT_TO,2024-06-01 22:10:24-04:00,22365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294229,2024-06-01 21:49:00-04:00,0 days 00:21:24,5730.915301051294
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.08283 42.344772),223.0,4,STOPPED_AT,2024-06-01 21:57:24-04:00,11388,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293448,2024-06-01 21:49:00-04:00,0 days 00:08:24,1928.79380260082
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.08456 42.343216),220.0,5,IN_TRANSIT_TO,2024-06-01 21:57:39-04:00,31391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293463,2024-06-01 21:49:00-04:00,0 days 00:08:39,2187.2320351121184
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11443 42.311726),196.0,21,STOPPED_AT,2024-06-01 22:18:26-04:00,11164,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294709,2024-06-01 21:49:00-04:00,0 days 00:29:26,7940.471380411473
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11139 42.32989),0.0,14,IN_TRANSIT_TO,2024-06-01 22:10:42-04:00,22365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294244,2024-06-01 21:49:00-04:00,0 days 00:21:42,5772.189103099673
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.08635 42.341736),225.0,5,IN_TRANSIT_TO,2024-06-01 21:57:55-04:00,31391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293478,2024-06-01 21:49:00-04:00,0 days 00:08:55,2445.292600719113
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11139 42.32989),0.0,14,IN_TRANSIT_TO,2024-06-01 22:10:42-04:00,22365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294259,2024-06-01 21:49:00-04:00,0 days 00:21:42,5772.189103099673
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.114555 42.311382),249.0,21,STOPPED_AT,2024-06-01 22:18:39-04:00,11164,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294724,2024-06-01 21:49:00-04:00,0 days 00:29:39,7980.5607304445775
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11479 42.310753),196.0,21,STOPPED_AT,2024-06-01 22:18:57-04:00,11164,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294739,2024-06-01 21:49:00-04:00,0 days 00:29:57,8058.41201380396
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.08685 42.341396),233.0,5,STOPPED_AT,2024-06-01 21:58:09-04:00,31391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293494,2024-06-01 21:49:00-04:00,0 days 00:09:09,2513.372722242072
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.111244 42.329353),0.0,14,STOPPED_AT,2024-06-01 22:11:09-04:00,22365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294274,2024-06-01 21:49:00-04:00,0 days 00:22:09,5832.458561432815
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.08708 42.341335),234.0,5,STOPPED_AT,2024-06-01 21:58:25-04:00,31391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293508,2024-06-01 21:49:00-04:00,0 days 00:09:25,2540.858942978883
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11129 42.329384),278.0,14,STOPPED_AT,2024-06-01 22:11:23-04:00,22365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294289,2024-06-01 21:49:00-04:00,0 days 00:22:23,5827.111051009544
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11535 42.30999),215.0,22,STOPPED_AT,2024-06-01 22:19:06-04:00,1939,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294754,2024-06-01 21:49:00-04:00,0 days 00:30:06,8167.533685102977
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.08746 42.34087),225.0,6,IN_TRANSIT_TO,2024-06-01 21:58:39-04:00,41391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293523,2024-06-01 21:49:00-04:00,0 days 00:09:39,2600.072951568215
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11106 42.32913),165.0,14,STOPPED_AT,2024-06-01 22:11:39-04:00,22365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294303,2024-06-01 21:49:00-04:00,0 days 00:22:39,5864.595139651663
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.08794 42.340782),233.0,6,IN_TRANSIT_TO,2024-06-01 21:58:53-04:00,41391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293538,2024-06-01 21:49:00-04:00,0 days 00:09:53,2653.329714068146
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11559 42.30849),185.0,23,STOPPED_AT,2024-06-01 22:19:24-04:00,99991,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294769,2024-06-01 21:49:00-04:00,0 days 00:30:24,8336.229788500623
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11094 42.327602),195.0,15,IN_TRANSIT_TO,2024-06-01 22:11:56-04:00,31365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294319,2024-06-01 21:49:00-04:00,0 days 00:22:56,6049.433684737959
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.0889 42.340458),241.0,6,STOPPED_AT,2024-06-01 21:59:07-04:00,41391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293554,2024-06-01 21:49:00-04:00,0 days 00:10:07,2765.8062727431634
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.115654 42.308258),0.0,23,STOPPED_AT,2024-06-01 22:19:36-04:00,99991,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294784,2024-06-01 21:49:00-04:00,0 days 00:30:36,8361.513841947975
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.115456 42.306984),169.0,23,STOPPED_AT,2024-06-01 22:19:56-04:00,99991,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294799,2024-06-01 21:49:00-04:00,0 days 00:30:56,8503.196737144199
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.111725 42.326008),204.0,15,STOPPED_AT,2024-06-01 22:12:11-04:00,31365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294334,2024-06-01 21:49:00-04:00,0 days 00:23:11,6247.782401504653
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11511 42.306118),0.0,24,STOPPED_AT,2024-06-01 22:20:11-04:00,2006,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294813,2024-06-01 21:49:00-04:00,0 days 00:31:11,8605.597757827765
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11487 42.30579),155.0,24,STOPPED_AT,2024-06-01 22:20:26-04:00,2006,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294829,2024-06-01 21:49:00-04:00,0 days 00:31:26,8650.021562465494
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.08933 42.340294),0.0,6,STOPPED_AT,2024-06-01 21:59:23-04:00,41391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293568,2024-06-01 21:49:00-04:00,0 days 00:10:23,2816.970776170939
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.09036 42.339943),225.0,7,IN_TRANSIT_TO,2024-06-01 21:59:41-04:00,61391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293584,2024-06-01 21:49:00-04:00,0 days 00:10:41,2937.7443181689214
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.112274 42.324444),178.0,16,IN_TRANSIT_TO,2024-06-01 22:12:26-04:00,51365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294349,2024-06-01 21:49:00-04:00,0 days 00:23:26,6433.623616499202
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.09044 42.339947),0.0,7,IN_TRANSIT_TO,2024-06-01 21:59:45-04:00,61391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293598,2024-06-01 21:49:00-04:00,0 days 00:10:45,2945.834411890788
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11473 42.303787),180.0,25,STOPPED_AT,2024-06-01 22:20:43-04:00,2007,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294844,2024-06-01 21:49:00-04:00,0 days 00:31:43,8879.51752915698
